conversation_id_str,created_at,favorite_count,full_text,label,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.93061e+18,Thu Jun 05 17:24:15 +0000 2025,0,@dharumikim Wkwkwkw dibales fancam juga dong ï¸ yuufan emang tenang bgt dil kaya panutannya @.yushi,nct,1.93068e+18,,dharumikim,in,,0,0,0,https://x.com/undefined/status/1930677058243555674,1.19094e+18,
1.93054e+18,Thu Jun 05 17:24:05 +0000 2025,0,@illoovin hahahahaa relate bgtttt jir,nct,1.93068e+18,,illoovin,in,,0,0,0,https://x.com/undefined/status/1930677016300503272,2410394070.0,
1.93068e+18,Thu Jun 05 17:23:30 +0000 2025,0,@Hii_nct Klik punyaku kak nanti tak back,nct,1.93068e+18,,Hii_nct,in,,0,1,0,https://x.com/undefined/status/1930676868195496211,1.10137e+18,
1.93064e+18,Thu Jun 05 17:16:07 +0000 2025,0,@NCTsmtown hbd dekkkk,nct,1.93068e+18,,NCTsmtown,in,,0,0,0,https://x.com/undefined/status/1930675011028971809,1353170299.0,
1.93067e+18,Thu Jun 05 17:16:05 +0000 2025,0,@laplapyuuu done kakk!,nct,1.93068e+18,,laplapyuuu,in,,0,0,0,https://x.com/undefined/status/1930675003139535107,1.61572e+18,
1.93067e+18,Thu Jun 05 17:04:41 +0000 2025,0,#wts pc nct link shopee ada diprofil siapa cepat dia dapat yaaa,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930672135770624039,1.83985e+18,
1.93059e+18,Thu Jun 05 17:02:57 +0000 2025,0,@lushciouslyy dulu juga dikatain ga pantes sampe sion bilang kami akan terus bekerja keras sampai kami layak menyandang nama NCT pdhl mereka selayak itu menyandang nama NCT mereka sekeren itu ya keiiiï¸ï¸,nct,1.93067e+18,,lushciouslyy,in,,0,1,0,https://x.com/undefined/status/1930671695800721577,1.80973e+18,
1.93066e+18,Thu Jun 05 17:02:04 +0000 2025,0,V-Neck Blouse With Elastic Waist by Et Cetera Size 10 Warna Lime sorry di foto beda beda warnanya karena lighting jd aku kasih referensi gambarnya anywayy ini baju warnanya cocok bgt buat nonton konser nct soalnya aku juga pake ini buat konser ajaa https://t.co/YlWfL67Hoa,nct,1.93067e+18,https://pbs.twimg.com/media/Gssfd3AbsAA7uaL.jpg,bluuujeann,in,,0,1,0,https://x.com/undefined/status/1930671476405158118,1.76543e+18,
1.9303e+18,Thu Jun 05 17:01:07 +0000 2025,0,@cinamois Maaf aku gatau makanya aku bertanya winwin masih nct/wayv? Kok ga pernah keliatan lagi? *bertanya dgn nada paling ramah*,nct,1.93067e+18,,cinamois,in,,0,1,0,https://x.com/undefined/status/1930671237040382051,357974385.0,
1.93067e+18,Thu Jun 05 17:00:30 +0000 2025,0,Semoga ini hanya sebatas jisung lagi ovt dan flashback jaman nct yg duluï¸,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930671082690011403,618588800.0,
1.93067e+18,Thu Jun 05 16:59:59 +0000 2025,5,Nct! yang mau freebies wishies konser kmrn boleh bgt scan di qr ini ya!!!! Mumpung lagi 6.6 freeong 0 rp https://t.co/4cPiJho31h,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930670950573646170,1.27501e+18,
1.93063e+18,Thu Jun 05 16:59:51 +0000 2025,0,@onetwone_id HappyBday Haechan! aku harap tahun ini kamu dipenuhi tawa keberhasilan dan jg momen berharga yg bikin km merasa dicintai dan dihargai karena km emang pantas dapetin semua itu. DONE KA WML LS NCT 127 #HAPPYHAECHANDAY #25SunKissesForHAECHAN #ì°,nct,1.93067e+18,,onetwone_id,in,,0,0,0,https://x.com/undefined/status/1930670918013174057,1.82101e+18,
1.93067e+18,Thu Jun 05 16:59:44 +0000 2025,0,mas yong nnti ya pake foto sama kamu mdsd nya buldep soalnya yg skrg cucok nya sama piriiii maapkeun nnti aku foto lagi buat stok ye ini mendadak kek tahu bulat soale,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930670886123880859,1.59251e+18,
1.93067e+18,Thu Jun 05 16:59:24 +0000 2025,0,#neosell wts pc riku dan yushi nct wish . Khusus 6.6 udah packing yaaa https://t.co/qPuShOWslc,nct,1.93067e+18,https://pbs.twimg.com/media/Gsse3KjbsAABcKt.jpg,,in,,0,0,0,https://x.com/undefined/status/1930670803433263431,1.46219e+18,
1.93067e+18,Thu Jun 05 16:58:49 +0000 2025,0,Karena aku sangat extited sampe beli baju jg. Maybe karena terlalu senang aku sampe lupa bahwa mungkin nanti ada kesedihan yg tak terhingga. Dan bener saja bln mei harus boikot all member nct terutama mark haechan. Hahahaaa disitu aku nangis seharian.,nct,1.93067e+18,,Rahasia_chansa,in,,0,1,0,https://x.com/undefined/status/1930670658662658341,1.47095e+18,
1.93067e+18,Thu Jun 05 16:58:35 +0000 2025,0,WTS Sharing NCT Dream Dreamiez Jaemin Kkyuping pc+id Only 70k dp 35k bersih ina adm&amp;pack Bogor Dm to claim https://t.co/izTmLIkLKA,nct,1.93067e+18,https://pbs.twimg.com/media/Gsserf0aAAEHoOj.jpg,,in,,1,0,0,https://x.com/undefined/status/1930670600235942330,1.43743e+18,
1.93067e+18,Thu Jun 05 16:58:12 +0000 2025,3,[HELP RT] WTS OFFICIAL LIGHTSTICK NCT V1 (Free Baterai + Album Ridin NCT Dream Full set) 480k (bisa nego) Bekasi Official Good condi Connect ke apk smtown Ga pernah dipake konser sama sekali (COD Bekasi only) Minus (pouch) hilang DM for more detail https://t.co/ttykAlQeL8,nct,1.93067e+18,https://pbs.twimg.com/media/GsselTnb0AAb70Q.jpg,,in,,0,2,1,https://x.com/undefined/status/1930670500336017711,1.26924e+18,
1.93063e+18,Thu Jun 05 16:58:03 +0000 2025,0,@onetwone_id happy birthday to precious person haechanï¸ semoga panjang umur sehat selalu happy terus semua project bs berjalan lancar tanpa halangan apapun semangat HOLO nya abang mau ls nct dream makasih ka #HAPPYHAECHANDAY #25SunKissesForHAECHAN #ì°¬ë,nct,1.93067e+18,,onetwone_id,in,,0,0,0,https://x.com/undefined/status/1930670463765885270,1.70726e+18,
1.93067e+18,Thu Jun 05 16:56:38 +0000 2025,0,nct dojaejung tolong bangun min pimpin negara ini lagi https://t.co/OkMTmXpvrk,nct,1.93067e+18,https://pbs.twimg.com/media/GsseODLbsAAcKQk.jpg,,in,,0,0,0,https://x.com/undefined/status/1930670106033705134,1.47532e+18,
1.93067e+18,Thu Jun 05 16:56:35 +0000 2025,0,kenapa nct selalu ada di setiap momen,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930670097301188947,1.38002e+18,
1.93067e+18,Thu Jun 05 16:56:18 +0000 2025,1,SOOON IDID. DID CPT DEBUT KATA GW BIAR MASUK DAY 2 SBS KETEMU NCT DREAMï¸ï¸,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930670023074558170,1.4604e+18,
1.93067e+18,Thu Jun 05 16:55:43 +0000 2025,0,karna playlist gue tuh masih kpop dan suka dengerin random tiba tiba ke play lagu tws terus jadi suka banget tuh sama lagunya. akhirnya gue liat di yt lah terus muncul deh yang maknae collab bawain love me right. dan disitu gue gatau kalo ryo member nct wish wkwkw,nct,1.93067e+18,,letsg0eun,in,,0,1,0,https://x.com/undefined/status/1930669877511237987,1.09996e+18,
1.93067e+18,Thu Jun 05 16:55:04 +0000 2025,6,Ada yang mau jalan-jalan hunting ads/cafe event/photobooth haechan tanggal 7 nanti gaaa? Detailsnya aku dm yaa reply dom kalian yaa,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930669714558099805,1.27501e+18,
1.93067e+18,Thu Jun 05 16:54:55 +0000 2025,1,Best konser nct wish LOGinJakarta Best jastip tiket in @inhyukbb_ terpercaya terjamin terbest pelayanan Thankyou kaa @inhyukbb_ #NCTWISH #LOGinJAKARTA #bestkonser #sanreview https://t.co/roLO8iGFpL,nct,1.93067e+18,https://pbs.twimg.com/media/Gssd1R1bIAAiKZo.jpg,,in,,1,1,1,https://x.com/undefined/status/1930669675408691256,1.62837e+18,
1.93067e+18,Thu Jun 05 16:53:35 +0000 2025,0,aku ngestan mereka dari jaman lastart. trs kenapa bisa ngestan mereka? gatau juga sbnrnya kayanya si krn mereka juga bagian dari nct. terus lucu2 gemes ganteng bertalenta ganteng tp jiwa bocilnya masih ada jadii bikin aku bersemangat juga,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930669342330642497,1.87765e+18,
1.93067e+18,Thu Jun 05 16:52:30 +0000 2025,0,tapi kan gue masih tau ya member nct tuh siapa aja. dan sakuya tuh sering lewat di tl tapi gatau dia dari nct mana wkwkwk. disitu belum tertarik buat balik kpop juga..,nct,1.93067e+18,,letsg0eun,in,,0,1,0,https://x.com/undefined/status/1930669067322712492,1.09996e+18,
1.93059e+18,Thu Jun 05 16:51:53 +0000 2025,0,@hyucckren_ Ini kakk take banyak aku kasi diskon https://t.co/GqdZUU9S68,nct,1.93067e+18,,hyucckren_,in,,0,0,0,https://x.com/undefined/status/1930668910761947347,1.5733e+18,
1.93067e+18,Thu Jun 05 16:51:20 +0000 2025,0,#wts pc spesial 6.6 Bts serba 15k Nct serba 10k Svt serba 6k (Incl all) langsung co siapa cepat dia dapatï¸,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930668773121589540,1.83985e+18,
1.93067e+18,Thu Jun 05 16:51:07 +0000 2025,0,#wts pc spesial 6.6 Bts serba 15k Nct serba 10k Svt serba 6k (Incl all) langsung co siapa cepat dia dapatï¸,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930668721665941603,1.83985e+18,
1.93009e+18,Thu Jun 05 16:51:04 +0000 2025,0,@Jayshypn_ as sesepuh kpop gue setuju gue ngekpop dari 2016(i'm 10 years old and 2 years later i became shipper of taekook but not really shipping bcs i more adore all member together moment tho) tapi 2020-sekarang gue rps nct banget dan baru terjun ke du,nct,1.93067e+18,,Jayshypn_,in,,0,1,0,https://x.com/undefined/status/1930668705333248385,1.52368e+18,
1.93067e+18,Thu Jun 05 16:50:53 +0000 2025,0,#wts pc spesial 6.6 Bts serba 15k Nct serba 10k Svt serba 6k (Incl all) langsung co siapa cepat dia dapatï¸,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930668660013883403,1.83985e+18,
1.93067e+18,Thu Jun 05 16:50:27 +0000 2025,0,#wts pc spesial 6.6 Bts serba 15k Nct serba 10k Svt serba 6k (Incl all) langsung co siapa cepat dia dapatï¸,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930668551792431608,1.83985e+18,
1.93067e+18,Thu Jun 05 16:50:20 +0000 2025,0,Dulu tuh ngepost kpop / bias dr zaman suju-exo-astro ga prnh di cf WKWK tp makin kesini pas ngestan nct gtau knp lbh suka hype nya di cf aja tp klo fancam konser ttp post dipublic lol jd org2 kayak loh lu sijeuni juga? Wkwkwkwkwk https://t.co/GmUtROvJX0,nct,1.93067e+18,https://pbs.twimg.com/media/GsscyWmbQAAuHiH.jpg,,in,,0,0,0,https://x.com/undefined/status/1930668520511328732,293470944.0,
1.93052e+18,Thu Jun 05 16:48:40 +0000 2025,0,@tokunosgrill maca cih? -yushi ,nct,1.93067e+18,,tokunosgrill,in,,0,1,0,https://x.com/undefined/status/1930668104289505571,1.89472e+18,
1.93063e+18,Thu Jun 05 16:47:26 +0000 2025,0,@onetwone_id Happy birthday abang!! Semoga Abang sehat dan bahagia selalu panjang umur dan untuk album HOLO nya sukses besar dan lancar tanpa kendala!! mau ls nct dream HAPPY SOULFUL VOICE HAECHAN #25SunKissesForHAECHAN #ì°¬ëíê²_ë¹ë _í´ì°¬ì´ì_ì,nct,1.93067e+18,https://pbs.twimg.com/media/GsscIAHa8AAiDwy.jpg,onetwone_id,in,,0,0,0,https://x.com/undefined/status/1930667791742607773,1.54385e+18,
1.93067e+18,Thu Jun 05 16:47:05 +0000 2025,0,WTS ALBUM &amp; PC OFFICIAL ð (boleh nego yaappp) 0.1 album wish korean vers masih lengkap all + PC yushi [good condi] : 60K 0.2 album btfm house vers masih lengkap all + PC johnny [good condii] : 50K 0.3 PC nct good condi : discon 7K! https://t.co/1Zfd7pt9Bs,nct,1.93067e+18,https://pbs.twimg.com/media/GsscCwCaUAATJ3B.jpg,,in,,1,0,0,https://x.com/undefined/status/1930667705524457915,1.49176e+18,
1.93067e+18,Thu Jun 05 16:46:07 +0000 2025,0,mau kasih tau ada go nct wish drop jajan murce di sini lagi adain clearance sale pc album dan merch lain start from 1k aja yuk join https://t.co/KnTR5Tf65N,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930667462871351613,1.62771e+18,
1.93067e+18,Thu Jun 05 16:45:46 +0000 2025,0,mau kasih tau ada go nct drop jajan murce di sini lagi adain clearance sale pc album dan merch lain start 1k aja yuk join https://t.co/KnTR5Tf65N,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930667371771175041,1.62771e+18,
1.93067e+18,Thu Jun 05 16:45:26 +0000 2025,0,pgn nonton nct tp bokekkkk,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930667287616557396,1.86129e+18,
1.93067e+18,Thu Jun 05 16:44:53 +0000 2025,0,need akun bekas fa nct #zonauang,nct,1.93067e+18,,,in,,0,0,0,https://x.com/undefined/status/1930667150290854294,3664801703.0,
1.93063e+18,Thu Jun 05 16:44:25 +0000 2025,0,@onetwone_id aamiin. aku mau lightstick nct 127 #ì°¬ëíê²_ë¹ë _í´ì°¬ì´ì_ì¤ë¬¼ì¬ì¯ #HAPPYHAECHANDAY #25SunKissesForHAECHAN,nct,1.93067e+18,,haeicanah,in,,0,0,0,https://x.com/undefined/status/1930667034507116973,1.61069e+18,
1.93066e+18,Thu Jun 05 16:31:07 +0000 2025,0,nanti bakal ada giveaway album poppop + shopping bag nct wish imuy edition + jualan albumnya (beserta pob),nct,1.93066e+18,,,in,,0,2,0,https://x.com/undefined/status/1930663684399079861,1.42025e+18,
1.93066e+18,Thu Jun 05 16:30:40 +0000 2025,0,Wts lfb monsta x Random ot7 albums set = 1 300php - ï¸ tingi. Less 100php - in good condi. X sensi - can ship ww Shownu wonho minhyuk kihyun hyungwon jooheon joohoney im changkyun enhypen svt sistar wjsn mamamoo got7 super junior nct ive cravity txt gfriend shinee,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930663574013378639,1.7751e+18,
1.93066e+18,Thu Jun 05 16:30:08 +0000 2025,0,Gak pernah kebayang gue ngomongin jumil di akun fa nct wish,nct,1.93066e+18,,,in,,0,4,0,https://x.com/undefined/status/1930663439699194076,1.90818e+18,
1.9306e+18,Thu Jun 05 16:29:40 +0000 2025,10,@nct_menfess Dek dek di indo ini cewecewe pada kece badai naik motor ,nct,1.93066e+18,,nct_menfess,in,,0,0,0,https://x.com/undefined/status/1930663320391991482,8.61082e+17,
1.93066e+18,Thu Jun 05 16:29:22 +0000 2025,0,WTS (lagi bu bgt plss) dom bekasii co by shopee freeong exc packing aja t. wts nct dream renjun bandana anniv jeno beatbox mark haechan https://t.co/INyuapAWwq,nct,1.93066e+18,https://pbs.twimg.com/media/GssX_dYacAAoo_I.jpg,,in,,1,1,0,https://x.com/undefined/status/1930663247671427113,1.58409e+18,
1.93066e+18,Thu Jun 05 16:28:54 +0000 2025,0,gaisss plis drop au Johnny nct happy end LAGI OLENG MAMPUSSS plis drop ya,nct,1.93066e+18,,,in,,0,2,0,https://x.com/undefined/status/1930663129794625696,1.92268e+18,
1.93066e+18,Thu Jun 05 16:27:56 +0000 2025,0,gue beneran ngerasa kaya we grew up together deh wkwkwk and actually he s my first love in nct jadi kaya apa ya rasanya campur aduk bgt (alay) (gw emaknya kah???) TAPI KAYA BENERAN GA NYANGKA AJA GT LOH DIA UDAH 25 TAUNNN HUHU BAYIKU T______T,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930662883719106642,1.25429e+18,
1.93019e+18,Thu Jun 05 16:27:14 +0000 2025,0,@yjjjlah @jjenogf23 Aku pun udah beli dan udah kepake jd nanti cari lg #kocak,nct,1.93066e+18,,yjjjlah,in,,0,0,0,https://x.com/undefined/status/1930662708673917015,1.52041e+18,
1.93066e+18,Thu Jun 05 16:25:28 +0000 2025,0,terus sehat bahagia dan hidup lebih lama lagi ya cowo gemini favorite aku #HAPPYHAECHANDAY #í´ì°¬ #NCT #NCT127 #NCTDREAM https://t.co/EnolQHHQtu,nct,1.93066e+18,https://pbs.twimg.com/media/GssXGFFbEAA2Urr.jpg,,in,,0,0,0,https://x.com/undefined/status/1930662266028097684,1.60479e+18,
1.93066e+18,Thu Jun 05 16:24:43 +0000 2025,1,After konser nct wish kemarin jadi oleng ke jaeheee dia semanis itu woyyy murah senyum bangettt,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930662076579791024,1.19789e+18,
1.93066e+18,Thu Jun 05 16:24:37 +0000 2025,14,teman timun bantu habiskan freebies wishieku dund ada freebies nct yang lain juga bisa cek toko ak yaah bebas co kok ^^ link : https://t.co/sdQievhnT6 .freebies nct wish log in jakarta 6.6 co shopee https://t.co/AFPFngQ2rG,nct,1.93066e+18,https://pbs.twimg.com/media/GssW1UraMAAni2S.jpg,,in,,0,1,5,https://x.com/undefined/status/1930662052634517977,1.89472e+18,
1.93066e+18,Thu Jun 05 16:23:58 +0000 2025,0,ada yg repost ucapan birthday haechan di akun NCT dari tahun ke tahun. aku makin nangiss. again happy SOULFUL VOICE HAECHAAAN #ì°¬ëíê²_ë¹ë _í´ì°¬ì´ì_ì¤ë¬¼ì¬ì¯ #HAPPYHAECHANDAY #25SunKissesForHAECHAN,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930661888427479489,1.25403e+18,
1.93066e+18,Thu Jun 05 16:23:33 +0000 2025,16,sells HALOO! Aku lagi open PO keychain lucu dan ada member ENHYPEN NCT DREAM &amp; NCT WISH . Harganya 32K dan DP 22K dulu dan bisa custom foto juga loh :3. Yang mau liat details-nya bisa drop usn ya nanti aku tag! Tencuuuw (joystudio_o) https://t.co/bFycZ3phKn,nct,1.93066e+18,https://pbs.twimg.com/media/GssWqJeW0AAN2Qw.jpg,,in,,0,7,0,https://x.com/undefined/status/1930661782575571332,1.47603e+18,
1.93066e+18,Thu Jun 05 16:23:06 +0000 2025,94,yh semwa terjadi begitu sjh ceritanya saling pap manyun ya ga beb #MyDaySelcaDay #MDSD #WONPIL #ìí #DAY6 @day6official https://t.co/KVQ76yUlcm,nct,1.93066e+18,https://pbs.twimg.com/media/GssWe7ua4AAx37P.jpg,,in,,0,5,23,https://x.com/undefined/status/1930661669027582041,1.59251e+18,
1.93066e+18,Thu Jun 05 16:22:33 +0000 2025,0,WANT TO SELL PC NCT // WTS Dom Bogor Harga include all ya lg ada diskon juga cek â¤µï¸ https://t.co/3Nq7woXj7o Jeno jaemin jisung chenle renjun haechan mark taeyong xiaojun ten yangyang shotaro kun jungwoo jaehyun yuta hendery doyoung wtb wts album only https://t.co/HxCGr45q5U,nct,1.93066e+18,https://pbs.twimg.com/media/GssWa7DasAEyGfr.jpg,,in,,0,0,0,https://x.com/undefined/status/1930661529374110142,1.80907e+18,
1.93066e+18,Thu Jun 05 16:21:02 +0000 2025,0,aku mau post mdsd juga ah wkwkwkwk,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930661147465973929,1.59251e+18,
1.93066e+18,Thu Jun 05 16:20:13 +0000 2025,20,Ëà­¨à§ FREEBIES NCT WISH by @kc_ookiejar â. ð semoga bisa jadi obat kangen kita ke Wishies! 6.6 â° 00.01 Checkout shopee Likes &amp; RTs are appreciated Ada banyak ayo habiskan https://t.co/6pLHk9Ckj7 Be happy Wishzen #NCTWISH_LOGinJAKARTA https://t.co/UromeIrpd8,nct,1.93066e+18,https://pbs.twimg.com/media/GssV4FFbAAAGv9H.jpg,,in,,2,2,11,https://x.com/undefined/status/1930660944226730457,1.74044e+18,
1.93066e+18,Thu Jun 05 16:07:10 +0000 2025,0,akun igehhnya yang enih ya gusy ðð à£ªË Ö´ð https://t.co/5phOxz7Trc,nct,1.93066e+18,https://pbs.twimg.com/media/GssS6HOaMAAllyA.jpg,,in,,0,0,0,https://x.com/undefined/status/1930657660531274153,1.64199e+18,
1.93066e+18,Thu Jun 05 16:07:01 +0000 2025,0,@niishijung ~ Ini kakk https://t.co/gV7rJp5p1k,nct,1.93066e+18,,niishijung,in,,0,0,0,https://x.com/undefined/status/1930657620240810038,1.5733e+18,
1.93066e+18,Thu Jun 05 16:06:56 +0000 2025,0,ya Allah kabulkanlah doaku yang pengen nonton dan ketemu nct dreamies secara deket secepatnya âï¸âï¸âï¸,nct,1.93066e+18,,njaembul,in,,0,0,0,https://x.com/undefined/status/1930657600204628259,1.38886e+18,
1.93066e+18,Thu Jun 05 16:06:56 +0000 2025,0,ternyata ls nct bisa buat ngatur jalan yh,nct,1.93066e+18,,,in,,0,1,0,https://x.com/undefined/status/1930657599697084618,1.1384e+18,
1.93057e+18,Thu Jun 05 16:06:49 +0000 2025,0,@kdrama_menfess Sodaranya doyoung nct keknya sibuk bgt taun ini,nct,1.93066e+18,,kdrama_menfess,in,,0,0,0,https://x.com/undefined/status/1930657569854361964,1.0957e+18,
1.93063e+18,Thu Jun 05 16:06:33 +0000 2025,0,@straykidsam Nitio sendal bang Yushi NCT juga susah sinyal. ,nct,1.93066e+18,,straykidsam,in,,0,0,0,https://x.com/undefined/status/1930657505815990615,1.3886e+18,
1.93066e+18,Thu Jun 05 16:06:29 +0000 2025,0,GUE KETAWA BGT YA ALLAH (ril nct menolong semua kalangan),nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930657486056624270,1.6483e+18,
1.93066e+18,Thu Jun 05 16:06:02 +0000 2025,1,Wts set pob nct dream 150k set ð®ð©Status sudah di wh ina Co Oren 25.6 Ada go dom bandung https://t.co/tLGZq5mjHy,nct,1.93066e+18,https://pbs.twimg.com/media/GssSZHEaoAA7zRc.jpg,,in,,1,0,0,https://x.com/undefined/status/1930657372155838630,1.84747e+18,
1.93066e+18,Thu Jun 05 16:06:00 +0000 2025,0,Terakhir gw kejar RAW tuh pas doramanya Yuta NCT ama Takumi JO1 yg cool doji danshi skrg nambah lagi ini si pasangan taaruf dan pasangan sahabat jd cinta (anpan) tanggung jawab u dua dasar brondong (@ kyoya dan @ takumi ),nct,1.93066e+18,,cherryischoi,in,,0,0,0,https://x.com/undefined/status/1930657365080371635,7.60087e+17,
1.93066e+18,Thu Jun 05 16:05:25 +0000 2025,0,AAAA ECHAN AKU ULANG TAHUNN,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930657216832639155,1.27324e+18,
1.93066e+18,Thu Jun 05 16:04:13 +0000 2025,0,Ya Allahhh ni twt kaga ada notifnyaa pls mention aku after dm gais ,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930656916583383122,8.84047e+17,
1.93066e+18,Thu Jun 05 16:04:02 +0000 2025,0,hepi besdey buat org yg berhasil memikat gua suka nct kala itu sehat selalu sayangku,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930656871138095105,2487740030.0,
1.93066e+18,Thu Jun 05 16:03:59 +0000 2025,0,sail away yg lightingnya se cerah masa depan nct wish #NCTWISH_LOGinJAKARTA https://t.co/mOfp4kt8Qn,nct,1.93066e+18,https://pbs.twimg.com/amplify_video_thumb/1930656721149775872/img/AKLN-z_h3Nkno3pQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1930656859385713122,1.46849e+18,
1.93066e+18,Thu Jun 05 16:03:40 +0000 2025,0,besok ultah ke 25 nya haechan dan hampir 3 tahun aku suka dia njir dia emg bukan bias pertamaku di nct tp rasa sayangku yg palibg besar tuh yaa ke dia kek cuma dia bias yg sampe orangÂ² yg kenal deket sama aku pasti akan tau gimana sayangnya aku ke hc huhu my bby hc,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930656777676464201,1.8747e+18,
1.93066e+18,Thu Jun 05 16:02:47 +0000 2025,1,Ya Allah baru sempet ngerjain event ini dan ternyata xavier bisa naik mobil sekeren itu?!,nct,1.93066e+18,,,in,,0,0,0,https://x.com/undefined/status/1930656555176952222,8.84047e+17,
1.9277e+18,Thu Jun 05 16:01:58 +0000 2025,0,@mAnnduurikiie Mjb kakk ni-ki enver d:u sealed only boleh dicicil dari 20k ajaa~ Done co dan sudah dicicil proses pengiriman juga https://t.co/vWRgIA6clx,nct,1.93066e+18,,mAnnduurikiie,in,,0,0,0,https://x.com/undefined/status/1930656348741517577,9.56672e+17,
1.93054e+18,Thu Jun 05 16:00:49 +0000 2025,0,@drawmeins Mjb jay avail kakk^^ boleh dicicil dari 20k ajaa~ Done co dan sudah dicicil proses pengiriman juga https://t.co/vWRgIA6Kb5,nct,1.93066e+18,,drawmeins,in,,0,0,0,https://x.com/undefined/status/1930656059800334544,9.56672e+17,
1.93062e+18,Thu Jun 05 15:59:57 +0000 2025,0,@GOPudu_Sun Happy birthday haechan makasih udah mau berjuang sampai sekarang kedepannya makin bersinar sukses slalu holonya dipermudah dan lancar makin banyak yang sayang sama kamu dan nct bahagia dan sehat slalu fullsunnn #HappyHaechanDay dan go makin ja,nct,1.93066e+18,https://pbs.twimg.com/media/GssRNoraIAAmOJx.jpg,GOPudu_Sun,in,,0,0,0,https://x.com/undefined/status/1930655841637769453,1.57512e+18,
1.93066e+18,Thu Jun 05 15:58:27 +0000 2025,0, kena skandal mulu gw bagian ketawa aja dah padahal skandal nct kebih banyak awikwok,nct,1.93066e+18,,,in,,0,2,0,https://x.com/undefined/status/1930655464347636169,1.61527e+18,
1.93066e+18,Thu Jun 05 15:57:58 +0000 2025,0,Happy birthday Our Fullsun #haechan #25SunKissesForHAECHAN #ì°¬ëíê²_ë¹ë _í´ì°¬ì´ì_ì¤ë¬¼ì¬ì¯ #HAPPYHAECHANDAY Btw..... Beberapa video kuambil dari lee haechan nct squad di saluran WhatsApp kaka kaka admin izin ambil yaa Terimakasih https://t.co/J9BEOqx3we,nct,1.93066e+18,https://pbs.twimg.com/ext_tw_video_thumb/1930655272130973696/pu/img/YVF41W7DUR6IyUZd.jpg,,in,,0,0,0,https://x.com/undefined/status/1930655345447461311,1.44468e+18,
1.93065e+18,Thu Jun 05 15:49:47 +0000 2025,0,kakak happy birthday makasih yaa udah jadi idol semoga di kehidupan selanjutnya(klo ada) kita saling kenal yaa i love u kak #HAPPYHAECHANDAY #í´ì°¬ #NCT #NCT127 #NCTDREAM https://t.co/00eBODAx5g,nct,1.93065e+18,https://pbs.twimg.com/media/GssO6sOaQAEbaBU.jpg,,in,,0,0,0,https://x.com/undefined/status/1930653283108135310,1.72844e+18,
1.89109e+18,Thu Jun 05 15:49:41 +0000 2025,1,#cerisell wts aab doll red velvet ; nct dream ; aespa ; riize sealed ð Yeri syusyu shushu ð Karina karangie ð Mark buhungie boohongie ; Jisung Heungchitppang ; Jeno meuongie ð Shotaro rizuko â³ Splitpay sisain 5k utk co shpe â³ Incl pack &amp; adm shpe https://t.co/znyP5WQIB9 https://t.co/crV4vhfnKz,nct,1.93065e+18,https://pbs.twimg.com/media/GssO6C2b0AABSac.jpg,ceritwt,in,,8,0,4,https://x.com/undefined/status/1930653259104211431,1.66896e+18,
1.93065e+18,Thu Jun 05 15:49:26 +0000 2025,0,help rt!! wts // want to sell photocard nct dream nct127 bts enhypen excl pack+adm shopee 5k tangerang selatan keep event with dp free 1 pc jika membeli lebih dr 2 pc t. jaemin haechan shotaro chenle jungwoo jaehyun taeyong heeseung jimin,nct,1.93065e+18,,,in,,0,0,0,https://x.com/undefined/status/1930653196588073092,1.46317e+18,
